,id_user,timestamp,source,message,categories
1107,8344,2024-11-22,livechat,i requested a recent cash out for $600 can you cancel that please i sent the wrong adress,money_issue
1108,68,2024-11-22,telegram,For real lol they are pretty smart tho or at least know how to work telegram,undefined
1109,8345,2024-11-22,livechat,So no there isn't any actual money....lol,money_issue
1110,8380,2024-11-22,livechat,Because i.was locked out  of email.n.missed so many rewards,account_issue
1111,9617,2024-11-22,livechat,or does it gradually increase over time after no one wins it,money_issue
1112,1230,2024-11-22,livechat,I would like to use my valid code if that works,undefined
1113,2637,2024-11-22,livechat,Just seeing what game I can use it on,game_issue
1114,269,2024-11-22,telegram,Can you please check why my other account got canceled? I don’t live nor am I in another country. I had a VPN running on my laptop. Hell the furthest away from the USA that I’ve ever been is Toronto. I don’t want to lose my points/status or whatever :(,account_issue
1115,269,2024-11-22,telegram,I never type it to sign in bc it’s saved ;) lol so I forget which email if it’s business or personal email I used,spin_issue account_issue
1116,9096,2024-11-22,livechat,I already know all that but that's not what I'm talking aboutif,undefined
1117,9517,2024-11-22,livechat,Wondering if u can honor the bonus spins,spin_issue money_issue
1118,269,2024-11-22,telegram,Why can’t you transfer my status? That should be possible to my new account?,account_issue
1119,498,2024-11-22,livechat,I would like my loyalty bonus issued because not only couldn’t cashout funds I lost my loyalty bonus,money_issue
1120,253,2024-11-22,telegram,Hi this morning I made two deposits when the Bonuz Mania spins promotion was not working but I just received 1 set of free spins and not the other one for the second deposit,spin_issue money_issue
1121,9655,2024-11-22,livechat,I deposited 50 dollars buy need to have it transfered from bitcoin to usd,money_issue
1122,9324,2024-11-22,livechat,I going to the game. And it starts to go and then it just kicks me right out,game_issue
1123,2190,2024-11-22,livechat,Take care have a nice day,undefined
1124,8434,2024-11-22,livechat,and th epiggy prizes are 40x olaythrough right?,undefined
1125,8612,2024-11-22,livechat,All the times before I did but I didn't receive my spins just now,spin_issue
1126,9262,2024-11-22,livechat,wow thats my unaware ass lol,undefined
1127,261,2024-11-22,telegram,I am playing on bitcoincasino.io at the moment with the same deposits I have done here recently so just checking if you can offer something i can play with here also before I can deposit again?,money_issue game_issue
1128,261,2024-11-22,telegram,If I don't qualify I understand,undefined
1129,9195,2024-11-22,livechat,I think so,undefined
1130,9797,2024-11-22,livechat,okay I apologize for taking your time. thank you for looking into for me I do appreciate it,undefined
1131,5974,2024-11-23,livechat,I'm not talking about the ones I got this morning talking bout the ones I just got few mins ago,money_issue
1132,9818,2024-11-23,livechat,I deposited $50 then $30,money_issue
1133,9916,2024-11-23,livechat,Why can’t I activate my free spend,spin_issue
1134,8728,2024-11-23,livechat,It won't even let me do that,undefined
1135,8547,2024-11-23,livechat,I sent the below minimum with the price of Bitcoin going up I failed to realize that I sent below the minimum needed,money_issue
1136,399,2024-11-23,telegram,Ibdont understand what the point of these 3 spins i just spun was for i know I got it for depositing like 50 but it's forJ bucks  that aren't even real money what is the pooint,spin_issue money_issue
1137,1624,2024-11-23,livechat,Yes and piggy,undefined
1138,8737,2024-11-23,livechat,also with the deposit I just made after deducfing the Bitcoin fee is under 50  so does that mean I am not eligable for piggyz cash or 3x bonus mania spins,spin_issue money_issue
1139,8582,2024-11-23,livechat,I don’t have them in my wallet any more e what is this I have send a lot of crypto and only this one didn’t go through,money_issue
1140,8201,2024-11-23,livechat,Or how does that work?,undefined
1141,1704,2024-11-23,livechat,Comment récupéré le code 2fa,undefined
1142,9339,2024-11-23,livechat,I’m having an issue with my Wednesday free 20 spins please advice,spin_issue
1143,9394,2024-11-23,livechat,And it is still showing pending on the block chain,undefined
1144,8825,2024-11-23,livechat,no I received my funds but the computer only gave me one round of piggy spins,money_issue spin_issue game_issue
1145,4654,2024-11-23,livechat,I have feeling my old room mate hacked me again. I dunno,spin_issue
1146,9703,2024-11-23,livechat,"select currency it's there, then i go to cashout and no balance",money_issue
1147,9188,2024-11-23,livechat,My account is disabled,account_issue
1148,2938,2024-11-23,livechat,If you understand that correctly and the answer is no well is there can I deposit a little more right now to make up to like the 50,money_issue
1149,2055,2024-11-23,livechat,I have a bonus of 200 free play from Wednesday that I never got to finish and everytime I try it goes back to  to charging me I don't get to finish playing it or get my winnings?,money_issue spin_issue game_issue
1150,9739,2024-11-23,livechat,This is ridiculous it's been over 4 hours now and nothing,undefined
1151,8887,2024-11-23,livechat,I deposited $50 more than a couple of times and I'm wondering why I haven't received the new promotion with the bonanza s the bonus and stuff,money_issue
1152,9306,2024-11-23,livechat,"No, I did hop into an elevator briefly though. I may have lost connection when I hit activate.",undefined
1153,9970,2024-11-23,livechat,"Yeah, tried all three. They don't start the spins.",spin_issue
1154,9111,2024-11-23,livechat,Much appreciated,undefined
1155,8649,2024-11-23,livechat,The piggy and spins bonus,spin_issue money_issue
1156,15,2024-11-23,telegram,"So my question is this. You know how u guys have the new bonuses a d what not.  Like the deposit of 50 or more gets you bonus spins I believe, and then there is the piggy bank one.  My question is for the latter",spin_issue money_issue
1157,6693,2024-11-23,livechat,It was processing while I won that,undefined
1158,8693,2024-11-23,livechat,Cause I seen to always have a problem an if it's going to be like that then why not put it on a note or let the customer know u know what I mean,money_issue
1159,9793,2024-11-23,livechat,Spin mania spins weren’t added to my first 100 dollar deposit tonight,spin_issue money_issue
1160,9451,2024-11-23,livechat,Where’s my deposit I made?,money_issue
1161,1856,2024-11-23,livechat,Ok next moon pay the only way to get crypto or can I use skrill,game_issue
1162,253,2024-11-23,telegram,By mistake I think I cancel my bonus of bonuz mania of 48$ can you reactivate it ?,money_issue
1163,10192,2024-11-23,livechat,Ah ok. I see. Thank you for your help.,undefined
1164,8791,2024-11-23,livechat,"Ok thanks for your assistance with this matter,",undefined
1165,9440,2024-11-23,livechat,I pulled up your exchange feature,undefined
1166,10014,2024-11-23,livechat,I already activated the 10 free games.,spin_issue game_issue
1167,1202,2024-11-23,livechat,Before my account was active but now unactive,account_issue
1168,3240,2024-11-23,livechat,I'm taking the screenshot of it just in case,money_issue
1169,1485,2024-11-23,livechat,Dont send me this fucking copy paste,undefined
1170,9204,2024-11-23,livechat,I didn’t take a screenshot.,undefined
1171,9490,2024-11-23,livechat,what is the amount of Ethereum?,account_issue
1172,10089,2024-11-23,livechat,Masud Moradi,undefined
1173,8804,2024-11-23,livechat,"Good afternoon, I have a problem with a slot. I bought a bonus of 120 usd, it stayed loading and never started. I closed the game and opened it again and nothing happened, and I didn't get my money back either......what do I do?",money_issue game_issue
1174,9179,2024-11-23,livechat,no thank u,undefined
1175,8977,2024-11-23,livechat,I’m still waiting for my refund that I was supposed to get,money_issue
1176,425,2024-11-23,livechat,Nvm i understand  that,undefined
1177,9323,2024-11-24,livechat,So youre saying i didnt win anything?,undefined
1178,2511,2024-11-24,livechat,I understand everything about the terms of bonuses I'm not here for any of that but I want it unlinked if it was I can't see anything about it rn,money_issue
1179,8006,2024-11-24,livechat,Yay! Thanks Olivia,undefined
1180,9106,2024-11-24,livechat,And so can you,undefined
1181,8896,2024-11-24,livechat,so I’ll take my chances with one of your colleagues,money_issue
1182,1154,2024-11-24,livechat,it don't mater,undefined
1183,1901,2024-11-24,livechat,they discarded it I don't know what that means but is there anyway to fix this,undefined
1184,2060,2024-11-24,telegram,So can I playbwith it or no ? What good is it in the jpm balance if i can't play it. Just curious. Haven't spent alot of time on your site,game_issue
1185,9348,2024-11-24,livechat,I sent it to the code. I got from the deposit on here.,money_issue
1186,9151,2024-11-24,livechat,I can send a screen shoy if you want,undefined
1187,9986,2024-11-24,livechat,I would like to rate you 10 stars and will definatly fill out any survay forbyou..,undefined
1188,1792,2024-11-24,livechat,Hey Milo I did two deposits totaling 50$ and didn’t get my bonus spins,spin_issue money_issue
1189,9173,2024-11-24,livechat,I come to your website and have to register nothing else,undefined
1190,621,2024-11-24,livechat,Yes I been trying to resolve my deposit that didnt show but I kept getting kicked out of the chat about 2 times already,money_issue
1191,10027,2024-11-24,livechat,Hi do I have any birthday gifts,undefined
1192,3704,2024-11-24,livechat,Can I withdraw 200 off of the piggy game if I've won 330?,game_issue
1193,9523,2024-11-24,livechat,I hv deposited twice here and hvnt gotten my bitcoin,money_issue
1194,894,2024-11-24,livechat,how many confirmed do I have in my ltc deposit,money_issue
1195,755,2024-11-24,livechat,OK check my deposit,money_issue
1196,8982,2024-11-24,livechat,Why was my cashout canceled,money_issue
1197,9930,2024-11-24,livechat,accounts disclosure,account_issue
1198,9427,2024-11-24,livechat,Please help me out,undefined
1199,10115,2024-11-24,livechat,When it started,undefined
1200,7620,2024-11-24,livechat,What's the minimum amount because I only deposited 7.98$ after fees,spin_issue money_issue account_issue
1201,8875,2024-11-24,livechat,Yes live agent,undefined
1202,9785,2024-11-24,livechat,i give you my word to reopen it,undefined
1203,10287,2024-11-24,livechat,It was a bank transfer,undefined
1204,10025,2024-11-24,livechat,They said it there,undefined
1205,8574,2024-11-24,livechat,would you please be so kind as to check whether a document is still missing? 😄,undefined
1206,1794,2024-11-24,livechat,I see thank you,undefined
1207,292,2024-11-24,livechat,I never received the free spins,spin_issue
